Info 0    [15:50:23.307] Starting TS Server
Info 2028 [17:35:19.090] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 534 structureChanged: false structureIsReused:: Completely Elapsed: 2.9533009976148605ms
Info 2029 [17:35:19.090] Different program with same set of files
Info 2030 [17:35:19.135] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2031 [17:35:19.139] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 535 structureChanged: false structureIsReused:: Completely Elapsed: 3.8803430013358593ms
Info 2032 [17:35:19.139] Different program with same set of files
Info 2033 [17:35:19.222] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2034 [17:35:19.227] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 536 structureChanged: false structureIsReused:: Completely Elapsed: 4.657081000506878ms
Info 2035 [17:35:19.227] Different program with same set of files
Info 2036 [17:35:19.527] getCompletionData: Get current token: 0.04459400102496147
Info 2037 [17:35:19.527] getCompletionData: Is inside comment: 0.006210997700691223
Info 2038 [17:35:19.527] getCompletionData: Get previous token: 0.310528002679348
Info 2039 [17:35:19.527] getCompletionsAtPosition: isCompletionListBlocker: 0.009651001542806625
Info 2040 [17:35:19.528] getCompletionData: Semantic work: 0.6047539971768856
Info 2041 [17:35:19.530] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.8575039990246296
Info 2042 [17:35:19.818] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2043 [17:35:19.825] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 537 structureChanged: false structureIsReused:: Completely Elapsed: 6.588971000164747ms
Info 2044 [17:35:19.825] Different program with same set of files
Info 2045 [17:35:20.880] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2046 [17:35:20.884] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 538 structureChanged: false structureIsReused:: Completely Elapsed: 4.4417519979178905ms
Info 2047 [17:35:20.884] Different program with same set of files
Info 2048 [17:35:21.730] Format host information updated
Info 2049 [17:35:39.198] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2050 [17:35:39.200] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 539 structureChanged: false structureIsReused:: Completely Elapsed: 2.635222002863884ms
Info 2051 [17:35:39.200] Different program with same set of files
Info 2052 [17:35:39.260] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2053 [17:35:39.263] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 540 structureChanged: false structureIsReused:: Completely Elapsed: 2.1213969998061657ms
Info 2054 [17:35:39.263] Different program with same set of files
Info 2055 [17:35:39.398] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2056 [17:35:39.400] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 541 structureChanged: false structureIsReused:: Completely Elapsed: 1.9904359988868237ms
Info 2057 [17:35:39.400] Different program with same set of files
Info 2058 [17:35:39.438] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2059 [17:35:39.441] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 542 structureChanged: false structureIsReused:: Completely Elapsed: 2.975982002913952ms
Info 2060 [17:35:39.442] Different program with same set of files
Info 2061 [17:35:41.474] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2062 [17:35:41.477] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 543 structureChanged: false structureIsReused:: Completely Elapsed: 2.6106010004878044ms
Info 2063 [17:35:41.477] Different program with same set of files
Info 2064 [17:35:41.599] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2065 [17:35:41.603] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 544 structureChanged: false structureIsReused:: Completely Elapsed: 3.857209999114275ms
Info 2066 [17:35:41.603] Different program with same set of files
Info 2067 [17:35:41.758] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2068 [17:35:41.761] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 545 structureChanged: false structureIsReused:: Completely Elapsed: 2.00203600153327ms
Info 2069 [17:35:41.761] Different program with same set of files
Info 2070 [17:35:41.942] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2071 [17:35:41.945] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 546 structureChanged: false structureIsReused:: Completely Elapsed: 3.308272000402212ms
Info 2072 [17:35:41.945] Different program with same set of files
Info 2073 [17:35:42.059] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2074 [17:35:42.063] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 547 structureChanged: false structureIsReused:: Completely Elapsed: 4.191209997981787ms
Info 2075 [17:35:42.063] Different program with same set of files
Info 2076 [17:35:42.799] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2077 [17:35:42.803] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 548 structureChanged: false structureIsReused:: Completely Elapsed: 3.4464940018951893ms
Info 2078 [17:35:42.803] Different program with same set of files
Info 2079 [17:35:42.973] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2080 [17:35:42.976] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 549 structureChanged: false structureIsReused:: Completely Elapsed: 3.104143999516964ms
Info 2081 [17:35:42.976] Different program with same set of files
Info 2082 [17:35:44.308] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2083 [17:35:44.313] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 550 structureChanged: false structureIsReused:: Completely Elapsed: 4.508448000997305ms
Info 2084 [17:35:44.313] Different program with same set of files
Info 2085 [17:35:44.614] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2086 [17:35:44.619] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 551 structureChanged: false structureIsReused:: Completely Elapsed: 4.649250000715256ms
Info 2087 [17:35:44.619] Different program with same set of files
Info 2088 [17:35:44.678] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2089 [17:35:44.682] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 552 structureChanged: false structureIsReused:: Completely Elapsed: 3.8739620000123978ms
Info 2090 [17:35:44.682] Different program with same set of files
Info 2091 [17:35:44.782] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2092 [17:35:44.784] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 553 structureChanged: false structureIsReused:: Completely Elapsed: 2.067372001707554ms
Info 2093 [17:35:44.784] Different program with same set of files
Info 2094 [17:35:44.844] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2095 [17:35:44.847] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 554 structureChanged: false structureIsReused:: Completely Elapsed: 2.9875239990651608ms
Info 2096 [17:35:44.847] Different program with same set of files
Info 2097 [17:35:44.913] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2098 [17:35:44.917] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 555 structureChanged: false structureIsReused:: Completely Elapsed: 3.581165999174118ms
Info 2099 [17:35:44.917] Different program with same set of files
Info 2100 [17:35:45.214] getCompletionData: Get current token: 0.03617299720644951
Info 2101 [17:35:45.215] getCompletionData: Is inside comment: 0.10328900068998337
Info 2102 [17:35:45.215] getCompletionData: Get previous token: 0.16213399916887283
Info 2103 [17:35:45.215] getCompletionsAtPosition: isCompletionListBlocker: 0.153353001922369
Info 2104 [17:35:45.224] getExportInfoMap: cache hit
Info 2105 [17:35:45.227] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 2106 [17:35:45.227] collectAutoImports: response is complete
Info 2107 [17:35:45.227] collectAutoImports: 1.6760780028998852
Info 2108 [17:35:45.227] getCompletionData: Semantic work: 11.983758002519608
Info 2109 [17:35:45.237] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.100651003420353
Info 2110 [17:35:47.237] Format host information updated
Info 2111 [17:35:47.238] getCompletionData: Get current token: 0.030871998518705368
Info 2112 [17:35:47.238] getCompletionData: Is inside comment: 0.0692560002207756
Info 2113 [17:35:47.238] getCompletionData: Get previous token: 0.09928900003433228
Info 2114 [17:35:47.238] getCompletionsAtPosition: isCompletionListBlocker: 0.015641000121831894
Info 2115 [17:35:47.242] getCompletionData: Semantic work: 4.079330001026392
Info 2116 [17:35:47.250] Format host information updated
Info 2117 [17:35:47.250] Format host information updated
Info 2118 [17:35:47.251] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2119 [17:35:47.256] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 556 structureChanged: false structureIsReused:: Completely Elapsed: 5.418997999280691ms
Info 2120 [17:35:47.256] Different program with same set of files
Info 2121 [17:35:47.257] getCompletionData: Get current token: 0.0929579995572567
Info 2122 [17:35:47.257] getCompletionData: Is inside comment: 0.15381300076842308
Info 2123 [17:35:47.257] getCompletionData: Get previous token: 0.18658600002527237
Info 2124 [17:35:47.257] getCompletionsAtPosition: isCompletionListBlocker: 0.021672002971172333
Info 2125 [17:35:47.261] getCompletionData: Semantic work: 4.0994520001113415
Info 2126 [17:35:47.266] getCompletionData: Get current token: 0.08843699842691422
Info 2127 [17:35:47.266] getCompletionData: Is inside comment: 0.13466199859976768
Info 2128 [17:35:47.266] getCompletionData: Get previous token: 0.33813900128006935
Info 2129 [17:35:47.267] getCompletionsAtPosition: isCompletionListBlocker: 0.030062999576330185
Info 2130 [17:35:47.272] getCompletionData: Semantic work: 4.931265000253916
Info 2131 [17:35:48.983] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2132 [17:35:48.987] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 557 structureChanged: false structureIsReused:: Completely Elapsed: 4.2004899978637695ms
Info 2133 [17:35:48.987] Different program with same set of files
Info 2134 [17:35:49.094] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2135 [17:35:49.099] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 558 structureChanged: false structureIsReused:: Completely Elapsed: 4.0333259999752045ms
Info 2136 [17:35:49.099] Different program with same set of files
Info 2137 [17:35:49.150] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2138 [17:35:49.151] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 559 structureChanged: false structureIsReused:: Completely Elapsed: 1.8908759988844395ms
Info 2139 [17:35:49.152] Different program with same set of files
Info 2140 [17:35:49.219] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2141 [17:35:49.221] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 560 structureChanged: false structureIsReused:: Completely Elapsed: 1.884817000478506ms
Info 2142 [17:35:49.221] Different program with same set of files
Info 2143 [17:35:49.287] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2144 [17:35:49.289] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 561 structureChanged: false structureIsReused:: Completely Elapsed: 1.9079589992761612ms
Info 2145 [17:35:49.289] Different program with same set of files
Info 2146 [17:35:49.305] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2147 [17:35:49.307] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 562 structureChanged: false structureIsReused:: Completely Elapsed: 1.9466609992086887ms
Info 2148 [17:35:49.307] Different program with same set of files
Info 2149 [17:35:50.554] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2150 [17:35:50.560] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 563 structureChanged: false structureIsReused:: Completely Elapsed: 5.104651000350714ms
Info 2151 [17:35:50.560] Different program with same set of files
Info 2152 [17:35:50.614] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2153 [17:35:50.620] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 564 structureChanged: false structureIsReused:: Completely Elapsed: 5.176076997071505ms
Info 2154 [17:35:50.620] Different program with same set of files
Info 2155 [17:35:50.711] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2156 [17:35:50.715] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 565 structureChanged: false structureIsReused:: Completely Elapsed: 4.638018999248743ms
Info 2157 [17:35:50.715] Different program with same set of files
Info 2158 [17:35:51.010] getCompletionData: Get current token: 0.04651400074362755
Info 2159 [17:35:51.010] getCompletionData: Is inside comment: 0.006481003016233444
Info 2160 [17:35:51.010] getCompletionData: Get previous token: 0.21373900026082993
Info 2161 [17:35:51.010] getCompletionsAtPosition: isCompletionListBlocker: 0.006760001182556152
Info 2162 [17:35:51.010] Returning an empty list because completion was requested in an invalid position.
Info 2163 [17:35:51.034] getCompletionData: Get current token: 0.050905000418424606
Info 2164 [17:35:51.034] getCompletionData: Is inside comment: 0.005979999899864197
